Time_s,Output
3.570926143,-0.003783567
3.571512309,-0.003808223
3.572098476,-0.003827659
3.572684642,-0.003843589
3.573270809,-0.003858716
3.573856975,-0.003876276
3.574443142,-0.003899472
3.575029308,-0.003930921
3.575615475,-0.003972192
3.576201641,-0.004023506
3.576787808,-0.004083638
3.577373974,-0.00415007
3.577960141,-0.004219394
3.578546307,-0.004287901
3.579132474,-0.004352262
3.57971864,-0.004410126
3.580304807,-0.004460504
3.580890973,-0.004503866
3.58147714,-0.004541946
3.582063306,-0.004577328
3.582649472,-0.004612891
3.583235639,-0.004651188
3.583821805,-0.004693854
3.584407972,-0.004741149
3.584994138,-0.004791759
3.585580305,-0.004842914
3.586166471,-0.00489082
3.586752638,-0.004931289
3.587338804,-0.004960457
3.587924971,-0.004975434
3.588511137,-0.004974818
3.589097304,-0.004958947
3.58968347,-0.004929867
3.590269637,-0.004890965
3.590855803,-0.004846371
3.59144197,-0.004800225
3.592028136,-0.004755992
3.592614302,-0.004715914
3.593200469,-0.004680701
3.593786635,-0.004649493
3.594372802,-0.004620132
3.594958968,-0.004589702
3.595545135,-0.004555285
3.596131301,-0.004514748
3.596717468,-0.004467376
3.597303634,-0.004414185
3.597889801,-0.00435783
3.598475967,-0.004302152
3.599062134,-0.004251463
3.5996483,-0.004209696
3.600234467,-0.004179568
3.600820633,-0.004161875
3.6014068,-0.004155068
3.601992966,-0.00415523
3.602579132,-0.004156509
3.603165299,-0.004151946
3.603751465,-0.004134554
3.604337632,-0.004098427
3.604923798,-0.004039685
3.605509965,-0.003957043
3.606096131,-0.00385192
3.606682298,-0.003728064
3.607268464,-0.003590762
3.607854631,-0.003445813
3.608440797,-0.003298434
3.609026964,-0.00315229
3.60961313,-0.003008802
3.610199297,-0.002866865
3.610785463,-0.002723062
3.61137163,-0.002572379
3.611957796,-0.002409325
3.612543962,-0.002229228
3.613130129,-0.002029421
3.613716295,-0.001810007
3.614302462,-0.001574062
3.614888628,-0.001327236
3.615474795,-0.001076898
3.616060961,-0.000830983
3.616647128,-0.000596742
3.617233294,-0.000379556
3.617819461,-0.000182016
3.618405627,-3.46E-06
3.618991794,0.000159916
3.61957796,0.000314337
3.620164127,0.000467292
3.620750293,0.000626135
3.62133646,0.000796735
3.621922626,0.000982442
3.622508792,0.001183538
3.623094959,0.001397315
3.623681125,0.001618742
3.624267292,0.001841624
3.624853458,0.002059992
3.625439625,0.002269443
3.626025791,0.002468148
3.626611958,0.002657329
3.627198124,0.00284113
3.627784291,0.003025895
3.628370457,0.003218955
3.628956624,0.00342713
3.62954279,0.003655236
3.630128957,0.003904942
3.630715123,0.004174267
3.63130129,0.004457828
3.631887456,0.004747753
3.632473623,0.005035
3.633059789,0.005310843
3.633645955,0.005568309
3.634232122,0.005803387
3.634818288,0.006015826
3.635404455,0.006209253
3.635990621,0.006390471
3.636576788,0.00656795
3.637162954,0.006749859
3.637749121,0.006942171
3.638335287,0.007147365
3.638921454,0.007364006
3.63950762,0.007587193
3.640093787,0.007809683
3.640679953,0.008023443
3.64126612,0.008221446
3.641852286,0.008399472
3.642438453,0.00855756
3.643024619,0.008700697
3.643610785,0.008838426
3.644196952,0.008983392
3.644783118,0.009149131
3.645369285,0.009347578
3.645955451,0.009586749
3.646541618,0.009868956
3.647127784,0.01018987
3.647713951,0.010538668
3.648300117,0.010899331
3.648886284,0.011252939
3.64947245,0.011580511
3.650058617,0.011865853
3.650644783,0.012097922
3.65123095,0.012272352
3.651817116,0.01239191
3.652403283,0.012465797
3.652989449,0.012507797
3.653575615,0.012533585
3.654161782,0.012557683
3.654747948,0.012590765
3.655334115,0.012637912
3.655920281,0.012698112
3.656506448,0.012765037
3.657092614,0.012828795
3.657678781,0.012878334
3.658264947,0.012904059
3.658851114,0.012900252
3.65943728,0.012866778
3.660023447,0.012809679
3.660609613,0.012740413
3.66119578,0.012673813
3.661781946,0.012625206
3.662368113,0.012607321
3.662954279,0.012627665
3.663540445,0.012686942
3.664126612,0.012778789
3.664712778,0.012890853
3.665298945,0.01300695
3.665885111,0.013109872
3.666471278,0.013184338
3.667057444,0.013219612
3.667643611,0.013211375
3.668229777,0.013162533
3.668815944,0.013082766
3.66940211,0.012986791
3.669988277,0.012891595
3.670574443,0.012813151
3.67116061,0.012763327
3.671746776,0.012747665
3.672332943,0.012764458
3.672919109,0.012805196
3.673505275,0.012856152
3.674091442,0.012900769
3.674677608,0.01292247
3.675263775,0.012907519
3.675849941,0.01284747
3.676436108,0.012740711
3.677022274,0.012592688
3.677608441,0.012414704
3.678194607,0.012221572
3.678780774,0.012028675
3.67936694,0.011849102
3.679953107,0.011691386
3.680539273,0.011558203
3.68112544,0.011446182
3.681711606,0.011346836
3.682297773,0.011248421
3.682883939,0.011138356
3.683470106,0.011005732
3.684056272,0.010843394
3.684642438,0.010649237
3.685228605,0.010426545
3.685814771,0.010183319
3.686400938,0.009930739
3.686987104,0.009680988
3.687573271,0.009444841
3.688159437,0.009229501
3.688745604,0.009037176
3.68933177,0.008864674
3.689917937,0.008704048
3.690504103,0.008544085
3.69109027,0.00837229
3.691676436,0.008177027
3.692262603,0.007949509
3.692848769,0.007685379
3.693434936,0.007385587
3.694021102,0.007056342
3.694607268,0.006708035
3.695193435,0.006353272
3.695779601,0.006004452
3.696365768,0.005671442
3.696951934,0.005359853
3.697538101,0.005070232
3.698124267,0.00479823
3.698710434,0.004535618
3.6992966,0.004271958
3.699882767,0.003996649
3.700468933,0.003701018
3.7010551,0.003380049
3.701641266,0.003033373
3.702227433,0.002665318
3.702813599,0.002284057
3.703399766,0.001900086
3.703985932,0.001524392
3.704572098,0.001166637
3.705158265,0.000833665
3.705744431,0.00052855
3.706330598,0.00025033
3.706916764,-5.59E-06
3.707502931,-0.000246491
3.708089097,-0.000481046
3.708675264,-0.000717911
3.70926143,-0.000964378
3.709847597,-0.001225294
3.710433763,-0.001502408
3.71101993,-0.001794281
3.711606096,-0.002096766
3.712192263,-0.002403927
3.712778429,-0.00270915
3.713364596,-0.003006232
3.713950762,-0.003290253
3.714536928,-0.003558172
3.715123095,-0.003809085
3.715709261,-0.004044152
3.716295428,-0.004266192
3.716881594,-0.004479055
3.717467761,-0.004686894
3.718053927,-0.004893502
3.718640094,-0.00510182
3.71922626,-0.00531365
3.719812427,-0.005529577
3.720398593,-0.005749084
3.72098476,-0.005970884
3.721570926,-0.006193419
3.722157093,-0.006415466
3.722743259,-0.00663664
3.723329426,-0.006857649
3.723915592,-0.007080227
3.724501758,-0.007306827
3.725087925,-0.007540191
3.725674091,-0.007782847
3.726260258,-0.008036528
3.726846424,-0.008301483
3.727432591,-0.008575805
3.728018757,-0.008855043
3.728604924,-0.00913233
3.72919109,-0.009399142
3.729777257,-0.009646549
3.730363423,-0.00986664
3.73094959,-0.010053819
3.731535756,-0.01020577
3.732121923,-0.010323989
3.732708089,-0.010413839
3.733294256,-0.010484031
3.733880422,-0.010545477
3.734466589,-0.010609574
3.735052755,-0.010686171
3.735638921,-0.010781601
3.736225088,-0.010897167
3.736811254,-0.011028471
3.737397421,-0.011165872
3.737983587,-0.011296183
3.738569754,-0.011405352
3.73915592,-0.011481495
3.739742087,-0.011517467
3.740328253,-0.011512421
3.74091442,-0.011472168
3.741500586,-0.011408471
3.742086753,-0.011337402
3.742672919,-0.011276787
3.743259086,-0.011242939
3.743845252,-0.011247156
3.744431419,-0.011292839
3.745017585,-0.011374126
3.745603751,-0.011476574
3.746189918,-0.011579803
3.746776084,-0.011661445
3.747362251,-0.011701458
3.747948417,-0.011685911
3.748534584,-0.011609662
3.74912075,-0.011477616
3.749706917,-0.011304422
3.750293083,-0.011112515
3.75087925,-0.010928572
3.751465416,-0.010778811
3.752051583,-0.010683919
3.752637749,-0.010654706
3.753223916,-0.010689557
3.753810082,-0.010774438
3.754396249,-0.010885563
3.754982415,-0.010994118
3.755568581,-0.011071867
3.756154748,-0.01109635
3.756740914,-0.011054719
3.757327081,-0.010945772
3.757913247,-0.010780113
3.758499414,-0.010578438
3.75908558,-0.010368015
3.759671747,-0.010177634
3.760257913,-0.010031803
3.76084408,-0.009945454
3.761430246,-0.00992056
3.762016413,-0.009945649
3.762602579,-0.009998372
3.763188746,-0.010050391
3.763774912,-0.010073225
3.764361079,-0.010043723
3.764947245,-0.009948204
3.765533411,-0.00978479
3.766119578,-0.009563764
3.766705744,-0.009305829
3.767291911,-0.009038305
3.767878077,-0.008789698
3.768464244,-0.008583589
3.76905041,-0.008433236
3.769636577,-0.008338233
3.770222743,-0.008284161
3.77080891,-0.008245401
3.771395076,-0.008190523
3.771981243,-0.008089012
3.772567409,-0.007917817
3.773153576,-0.007666402
3.773739742,-0.007339428
3.774325909,-0.006956754
3.774912075,-0.006550843
3.775498242,-0.00616186
3.776084408,-0.005831071
3.776670574,-0.005593443
3.777256741,-0.005470832
3.777842907,-0.00546725
3.778429074,-0.005567491
3.77901524,-0.005739607
3.779601407,-0.005940735
3.780187573,-0.00612491
3.78077374,-0.006251109
3.781359906,-0.006289997
3.781946073,-0.006228448
3.782532239,-0.006071421
3.783118406,-0.005841117
3.783704572,-0.005573425
3.784290739,-0.005311903
3.784876905,-0.005099987
3.785463072,-0.004972769
3.786049238,-0.004950077
3.786635404,-0.005032494
3.787221571,-0.00520126
3.787807737,-0.005421929
3.788393904,-0.005650732
3.78898007,-0.0058421
3.789566237,-0.005955939
3.790152403,-0.005963623
3.79073857,-0.005852116
3.791324736,-0.005625712
3.791910903,-0.005304975
3.792497069,-0.004922741
3.793083236,-0.004517685
3.793669402,-0.00412674
3.794255569,-0.003778123
3.794841735,-0.003486637
3.795427902,-0.003252287
3.796014068,-0.003062263
3.796600234,-0.002895566
3.797186401,-0.002728953
3.797772567,-0.002542848
3.798358734,-0.002326123
3.7989449,-0.002079013
3.799531067,-0.001813776
3.800117233,-0.001552965
3.8007034,-0.001325454
3.801289566,-0.001160801
3.801875733,-0.001082974
3.802461899,-0.001104787
3.803048066,-0.001224419
3.803634232,-0.001424927
3.804220399,-0.001676963
3.804806565,-0.001943984
3.805392732,-0.002188662
3.805978898,-0.002379039
3.806565064,-0.002493346
3.807151231,-0.00252295
3.807737397,-0.002473219
3.808323564,-0.002362263
3.80890973,-0.002217526
3.809495897,-0.002070492
3.810082063,-0.001950332
3.81066823,-0.001877777
3.811254396,-0.001860731
3.811840563,-0.00189274
3.812426729,-0.001954703
3.813012896,-0.002019296
3.813599062,-0.002056914
3.814185229,-0.002041723
3.814771395,-0.001956642
3.815357562,-0.001796555
3.815943728,-0.001569471
3.816529894,-0.001295561
3.817116061,-0.001004112
3.817702227,-0.000728599
3.818288394,-0.000500529
3.81887456,-0.000343194
3.819460727,-0.00026683
3.820046893,-0.000266496
3.82063306,-0.00032329
3.821219226,-0.000408506
3.821805393,-0.000489552
3.822391559,-0.000536155
3.822977726,-0.000525683
3.823563892,-0.000446888
3.824150059,-0.000301732
3.824736225,-0.00010509
3.825322392,0.000117789
3.825908558,0.000335847
3.826494725,0.000518081
3.827080891,0.000639566
3.827667057,0.000686337
3.828253224,0.000658104
3.82883939,0.000568191
3.829425557,0.000440727
3.830011723,0.000305702
3.83059789,0.000193039
3.831184056,0.000127024
3.831770223,0.000122136
3.832356389,0.000180845
3.832942556,0.00029345
3.833528722,0.000439811
3.834114889,0.000592846
3.834701055,0.000723477
3.835287222,0.000806351
3.835873388,0.000825174
3.836459555,0.000776296
3.837045721,0.000669533
3.837631887,0.000526016
3.838218054,0.000373765
3.83880422,0.000242272
3.839390387,0.000157316
3.839976553,0.00013685
3.84056272,0.000188357
3.841148886,0.00030784
3.841735053,0.00048062
3.842321219,0.000683997
3.842907386,0.000891484
3.843493552,0.001077872
3.844079719,0.001224051
3.844665885,0.001320514
3.845252052,0.001368766
3.845838218,0.001380373
3.846424385,0.001373919
3.847010551,0.001370688
3.847596717,0.001390082
3.848182884,0.001445762
3.84876905,0.001543105
3.849355217,0.001678199
3.849941383,0.001838373
3.85052755,0.002004207
3.851113716,0.002152864
3.851699883,0.002262371
3.852286049,0.002316054
3.852872216,0.00230611
3.853458382,0.002235337
3.854044549,0.002116558
3.854630715,0.00196993
3.855216882,0.001818987
3.855803048,0.001686451
3.856389215,0.001590647
3.856975381,0.001542954
3.857561547,0.001546446
3.858147714,0.001595768
3.85873388,0.001678379
3.859320047,0.001777115
3.859906213,0.001873724
3.86049238,0.001952661
3.861078546,0.002004257
3.861664713,0.002026543
3.862250879,0.002025332
3.862837046,0.002012628
3.863423212,0.002003788
3.864009379,0.002014158
3.864595545,0.002055916
3.865181712,0.00213571
3.865767878,0.002253359
3.866354045,0.002401688
3.866940211,0.002567475
3.867526377,0.002733428
3.868112544,0.00288104
3.86869871,0.002993889
3.869284877,0.003060733
3.869871043,0.003077631
3.87045721,0.003048518
3.871043376,0.002984072
3.871629543,0.002899247
3.872215709,0.002810203
3.872801876,0.002731419
3.873388042,0.002673484
3.873974209,0.002641763
3.874560375,0.002635914
3.875146542,0.002650307
3.875732708,0.002675363
3.876318875,0.002699737
3.876905041,0.002712974
3.877491208,0.002708031
3.878077374,0.002683024
3.87866354,0.002641783
3.879249707,0.002593095
3.879835873,0.002548871
3.88042204,0.002521713
3.881008206,0.002522456
3.881594373,0.00255817
3.882180539,0.002630906
3.882766706,0.002737261
3.883352872,0.002868762
3.883939039,0.003013028
3.884525205,0.00315563
3.885111372,0.003282417
3.885697538,0.003381917
3.886283705,0.003447281
3.886869871,0.003477308
3.887456038,0.003476266
3.888042204,0.003452584
3.88862837,0.003416833
3.889214537,0.003379565
3.889800703,0.003349506
3.89038687,0.003332322
3.890973036,0.003329984
3.891559203,0.003340687
3.892145369,0.003359362
3.892731536,0.003378807
3.893317702,0.003391314
3.893903869,0.003390449
3.894490035,0.003372541
3.895076202,0.003337496
3.895662368,0.003288781
3.896248535,0.003232634
3.896834701,0.003176717
3.897420868,0.003128558
3.898007034,0.003094108
3.8985932,0.003076693
3.899179367,0.003076502
3.899765533,0.003090627
3.9003517,0.003113593
3.900937866,0.003138286
3.901524033,0.003157175
3.902110199,0.003163666
3.902696366,0.003153352
3.903282532,0.00312489
3.903868699,0.003080214
3.904454865,0.003023985
3.905041032,0.00296241
3.905627198,0.002901831
3.906213365,0.002847504
3.906799531,0.002802866
3.907385698,0.002769242
3.907971864,0.002745882
3.90855803,0.002730202
3.909144197,0.002718324
3.909730363,0.00270595
3.91031653,0.002689475
3.910902696,0.002667021
3.911488863,0.002639041
3.912075029,0.002608284
3.912661196,0.002579206
3.913247362,0.002557024
3.913833529,0.002546702
3.914419695,0.002552022
3.915005862,0.002574858
3.915592028,0.002614735
3.916178195,0.002668751
3.916764361,0.002731902
3.917350528,0.002797769
3.917936694,0.002859409
3.91852286,0.002910301
3.919109027,0.002945204
3.919695193,0.002960821
3.92028136,0.00295618
3.920867526,0.002932581
3.921453693,0.002893082
3.922039859,0.002841635
3.922626026,0.002782167
3.923212192,0.002717885
3.923798359,0.002650949
3.924384525,0.00258243
3.924970692,0.002512421
3.925556858,0.002440253
3.926143025,0.002364865
3.926729191,0.002285329
3.927315358,0.002201442
3.927901524,0.002114172
3.928487691,0.002025778
3.929073857,0.001939544
3.929660023,0.001859233
3.93024619,0.001788403
3.930832356,0.001729768
3.931418523,0.001684705
3.932004689,0.001652995
3.932590856,0.001632816
3.933177022,0.001620977
3.933763189,0.001613363
3.934349355,0.001605504
3.934935522,0.001593196
3.935521688,0.001573074
3.936107855,0.001543083
3.936694021,0.00150276
3.937280188,0.001453246
3.937866354,0.001396963
3.938452521,0.001337018
3.939038687,0.001276508
3.939624853,0.001217962
3.94021102,0.001163074
3.940797186,0.001112681
3.941383353,0.001066883
3.941969519,0.001025184
3.942555686,0.000986696
3.943141852,0.000950448
3.943728019,0.000915812
3.944314185,0.000882875
3.944900352,0.000852589
3.945486518,0.000826586
3.946072685,0.00080673
3.946658851,0.000794572
3.947245018,0.00079089
3.947831184,0.000795403
3.948417351,0.000806651
3.949003517,0.000822036
3.949589683,0.000838013
3.95017585,0.000850464
3.950762016,0.000855226
3.951348183,0.000848686
3.951934349,0.000828301
3.952520516,0.000792955
3.953106682,0.000743099
3.953692849,0.000680697
3.954279015,0.000608946
3.954865182,0.000531786
3.955451348,0.000453247
3.956037515,0.000376804
3.956623681,0.000304934
3.957209848,0.000238945
3.957796014,0.000179063
3.958382181,0.00012465
3.958968347,7.45E-05
3.959554513,2.71E-05
3.96014068,-1.90E-05
3.960726846,-6.44E-05
3.961313013,-0.000109381
3.961899179,-0.000152939
3.962485346,-0.000193631
3.963071512,-0.000229774
3.963657679,-0.000260031
3.964243845,-0.000283884
3.964830012,-0.000301917
3.965416178,-0.000315855
3.966002345,-0.000328401
3.966588511,-0.000342924
3.967174678,-0.00036304
3.967760844,-0.000392131
3.968347011,-0.000432817
3.968933177,-0.000486437
3.969519343,-0.000552664
3.97010551,-0.000629374
3.970691676,-0.000712861
3.971277843,-0.000798394
3.971864009,-0.000880982
3.972450176,-0.000956124
3.973036342,-0.001020382
3.973622509,-0.001071706
3.974208675,-0.00110953
3.974794842,-0.00113471
3.975381008,-0.001149303
3.975967175,-0.001156173
3.976553341,-0.001158439
3.977139508,-0.001158851
3.977725674,-0.001159272
3.978311841,-0.00116039
3.978898007,-0.001161765
3.979484174,-0.001162152
3.98007034,-0.001160026
3.980656506,-0.001154145
3.981242673,-0.001144011
3.981828839,-0.001130132
3.982415006,-0.001114067
3.983001172,-0.00109829
3.983587339,-0.001085879
3.984173505,-0.001080073
3.984759672,-0.001083699
3.985345838,-0.001098589
3.985932005,-0.001125107
3.986518171,-0.00116192
3.987104338,-0.001206099
3.987690504,-0.001253545
3.988276671,-0.001299677
3.988862837,-0.001340237
3.989449004,-0.001372013
3.99003517,-0.001393317
3.990621336,-0.001404142
3.991207503,-0.001406009
3.991793669,-0.001401609
3.992379836,-0.001394308
3.992966002,-0.001387565
3.993552169,-0.001384314
3.994138335,-0.00138638
3.994724502,-0.001394077
3.995310668,-0.001406123
3.995896835,-0.001419974
3.996483001,-0.001432514
3.997069168,-0.001440899
3.997655334,-0.001443284
3.998241501,-0.00143922
3.998827667,-0.001429708
3.999413834,-0.001417006
4,-0.001404333
4.000586166,-0.001395457
4.001172333,-0.001394146
4.001758499,-0.001403427
4.002344666,-0.001424846
4.002930832,-0.001457937
4.003516999,-0.001500154
4.004103165,-0.001547291
4.004689332,-0.001594254
4.005275498,-0.001635916
4.005861665,-0.001667878
4.006447831,-0.001687003
4.007033998,-0.001691759
4.007620164,-0.001682336
4.008206331,-0.001660538
4.008792497,-0.001629404
4.009378664,-0.001592613
4.00996483,-0.001553792
4.010550996,-0.001515916
4.011137163,-0.001480867
4.011723329,-0.001449216
4.012309496,-0.001420238
4.012895662,-0.001392195
4.013481829,-0.001362881
4.014067995,-0.001330312
4.014654162,-0.001293334
4.015240328,-0.001251949
4.015826495,-0.001207323
4.016412661,-0.001161583
4.016998828,-0.001117521
4.017584994,-0.001078233
4.018171161,-0.001046673
4.018757327,-0.001025085
4.019343494,-0.001014463
4.01992966,-0.001014226
4.020515826,-0.001022262
4.021101993,-0.001035341
4.021688159,-0.001049747
4.022274326,-0.001061917
4.022860492,-0.001068956
4.023446659,-0.00106898
4.024032825,-0.001061279
4.024618992,-0.001046307
4.025205158,-0.001025471
4.025791325,-0.001000749
4.026377491,-0.000974217
4.026963658,-0.000947608
4.027549824,-0.000921997
4.028135991,-0.000897642
4.028722157,-0.000873982
4.029308324,-0.000849806
4.02989449,-0.000823606
4.030480657,-0.00079403
4.031066823,-0.000760316
4.031652989,-0.000722515
4.032239156,-0.000681459
4.032825322,-0.00063854
4.033411489,-0.000595428
4.033997655,-0.000553837
4.034583822,-0.000515315
4.035169988,-0.000481033
4.035756155,-0.000451564
4.036342321,-0.000426731
4.036928488,-0.000405636
4.037514654,-0.000386875
4.038100821,-0.000368881
4.038686987,-0.000350237
4.039273154,-0.000329869
4.03985932,-0.000307101
4.040445487,-0.000281614
4.041031653,-0.000253376
4.041617819,-0.000222547
4.042203986,-0.00018935
4.042790152,-0.000153909
4.043376319,-0.000116121
4.043962485,-7.56E-05
4.044548652,-3.19E-05
4.045134818,1.57E-05
4.045720985,6.75E-05
4.046307151,0.000123613
4.046893318,0.000183758
4.047479484,0.000247112
4.048065651,0.000312367
4.048651817,0.00037784
4.049237984,0.000441701
4.04982415,0.000502244
4.050410317,0.000558101
4.050996483,0.000608362
4.051582649,0.000652584
4.052168816,0.000690744
4.052754982,0.00072316
4.053341149,0.000750377
4.053927315,0.00077303
4.054513482,0.000791682
4.055099648,0.000806693
4.055685815,0.000818175
4.056271981,0.000826049
4.056858148,0.000830205
4.057444314,0.000830697
4.058030481,0.000827936
4.058616647,0.000822836
4.059202814,0.000816891
4.05978898,0.000812153
4.060375147,0.000811082
4.060961313,0.00081627
4.061547479,0.000830078
4.062133646,0.000854252
4.062719812,0.000889592
4.063305979,0.000935743
4.063892145,0.000991126
4.064478312,0.001053072
4.065064478,0.001118145
4.065650645,0.00118261
4.066236811,0.001242968
4.066822978,0.001296424
4.067409144,0.001341215
4.067995311,0.001376768
4.068581477,0.001403685
4.069167644,0.001423568
4.06975381,0.001438686
4.070339977,0.001451511
4.070926143,0.001464194
4.071512309,0.001478126
4.072098476,0.001493679
4.072684642,0.001510199
4.073270809,0.001526217
4.073856975,0.001539798
4.074443142,0.001548975
4.075029308,0.001552204
4.075615475,0.001548806
4.076201641,0.001539291
4.076787808,0.001525475
4.077373974,0.001510307
4.077960141,0.001497439
4.078546307,0.00149064
4.079132474,0.001493202
4.07971864,0.001507461
4.080304807,0.001534471
4.080890973,0.001573875
4.08147714,0.001623961
4.082063306,0.001681927
4.082649472,0.001744338
4.083235639,0.001807686
4.083821805,0.001868921
4.084407972,0.001925823
4.084994138,0.001977146
4.085580305,0.002022547
4.086166471,0.002062377
4.086752638,0.002097354
4.087338804,0.002128189
4.087924971,0.002155181
4.088511137,0.002177906
4.089097304,0.002195107
4.08968347,0.002204871
4.090269637,0.002205028
4.090855803,0.002193676
4.09144197,0.002169662
4.092028136,0.002132944
4.092614302,0.002084802
4.093200469,0.002027888
4.093786635,0.001966067
4.094372802,0.001904017
4.094958968,0.001846603
4.095545135,0.001798126
4.096131301,0.001761653
4.096717468,0.001738566
4.097303634,0.001728444
4.097889801,0.00172924
4.098475967,0.001737685
4.099062134,0.001749852
4.0996483,0.001761801
4.100234467,0.001770234
4.100820633,0.001773035
4.1014068,0.00176956
4.101992966,0.001760617
4.102579132,0.001748151
4.103165299,0.001734726
4.103751465,0.001722923
4.104337632,0.001714746
4.104923798,0.001711149
4.105509965,0.001711767
4.106096131,0.001714944
4.106682298,0.001718053
4.107268464,0.001718037
4.107854631,0.001712021
4.108440797,0.001697874
4.109026964,0.001674619
4.10961313,0.001642673
4.110199297,0.001603857
4.110785463,0.001561171
4.11137163,0.001518315
4.111957796,0.001479039
4.112543962,0.001446461
4.113130129,0.001422508
4.113716295,0.001407617
4.114302462,0.001400724
4.114888628,0.001399495
4.115474795,0.001400752
4.116060961,0.001401017
4.116647128,0.001397119
4.117233294,0.00138676
4.117819461,0.001368926
4.118405627,0.001344022
4.118991794,0.001313719
4.11957796,0.001280554
4.120164127,0.00124739
4.120750293,0.001216846
4.12133646,0.001190764
4.121922626,0.001169807
4.122508792,0.001153279
4.123094959,0.001139226
4.123681125,0.001124837
4.124267292,0.001107044
4.124853458,0.00108317
4.125439625,0.001051472
4.126025791,0.001011503
4.126611958,0.000964259
4.127198124,0.000912115
4.127784291,0.000858528
4.128370457,0.000807506
4.128956624,0.000762897
4.12954279,0.000727641
4.130128957,0.000703201
4.130715123,0.000689321
4.13130129,0.000684159
4.131887456,0.000684687
4.132473623,0.000687207
4.133059789,0.000687882
4.133645955,0.000683265
4.134232122,0.000670828
4.134818288,0.000649389
4.135404455,0.000619285
4.135990621,0.000582164
4.136576788,0.00054047
4.137162954,0.000496795
4.137749121,0.000453345
4.138335287,0.000411608
4.138921454,0.000372173
4.13950762,0.000334679
4.140093787,0.00029789
4.140679953,0.000259966
4.14126612,0.000218926
4.141852286,0.000173195
4.142438453,0.000122041
4.143024619,6.58E-05
4.143610785,5.70E-06
4.144196952,-5.61E-05
4.144783118,-0.00011716
4.145369285,-0.000174951
4.145955451,-0.00022741
4.146541618,-0.000273334
4.147127784,-0.000312674
4.147713951,-0.000346589
4.148300117,-0.000377228
4.148886284,-0.000407294
4.14947245,-0.000439492
4.150058617,-0.000476003
4.150644783,-0.000518061
4.15123095,-0.000565704
4.151817116,-0.000617725
4.152403283,-0.000671818
4.152989449,-0.000724929
4.153575615,-0.000773757
4.154161782,-0.000815342
4.154747948,-0.000847605
4.155334115,-0.00086972
4.155920281,-0.000882219
4.156506448,-0.000886846
4.157092614,-0.000886203
4.157678781,-0.000883312
4.158264947,-0.000881153
4.158851114,-0.000882236
4.15943728,-0.000888266
4.160023447,-0.00089995
4.160609613,-0.000917008
4.16119578,-0.000938375
4.161781946,-0.000962562
4.162368113,-0.000988085
4.162954279,-0.001013868
4.163540445,-0.001039533
4.164126612,-0.001065516
4.164712778,-0.001092973
4.165298945,-0.001123538
4.165885111,-0.001158994
4.166471278,-0.001200928
4.167057444,-0.00125038
4.167643611,-0.001307532
4.168229777,-0.001371474
4.168815944,-0.001440198
4.16940211,-0.00151084
4.169988277,-0.001580156
4.170574443,-0.001645029
4.17116061,-0.001702875
4.171746776,-0.001751885
4.172332943,-0.001791159
4.172919109,-0.001820762
4.173505275,-0.00184167
4.174091442,-0.00185553
4.174677608,-0.001864221
4.175263775,-0.001869364
4.175849941,-0.001871966
4.176436108,-0.001872334
4.177022274,-0.001870189
4.177608441,-0.001864847
4.178194607,-0.001855379
4.178780774,-0.001840798
4.17936694,-0.001820362
4.179953107,-0.001793962
4.180539273,-0.001762439
4.18112544,-0.001727635
4.181711606,-0.00169215
4.182297773,-0.001658921
4.182883939,-0.001630835
4.183470106,-0.001610454
4.184056272,-0.001599813
4.184642438,-0.001600184
4.185228605,-0.001611836
4.185814771,-0.001633907
4.186400938,-0.001664518
4.186987104,-0.001701121
4.187573271,-0.00174095
4.188159437,-0.001781408
4.188745604,-0.001820311
4.18933177,-0.001856013
4.189917937,-0.001887457
4.190504103,-0.001914152
4.19109027,-0.001936055
4.191676436,-0.001953352
4.192262603,-0.001966199
4.192848769,-0.001974532
4.193434936,-0.001978008
4.194021102,-0.001976068
4.194607268,-0.001968061
4.195193435,-0.001953375
4.195779601,-0.001931594
4.196365768,-0.001902703
4.196951934,-0.001867314
4.197538101,-0.001826823
4.198124267,-0.001783389
4.198710434,-0.001739714
4.1992966,-0.001698697
4.199882767,-0.001663075
4.200468933,-0.00163513
4.2010551,-0.001616439
4.201641266,-0.001607659
4.202227433,-0.001608388
4.202813599,-0.001617158
4.203399766,-0.001631641
4.203985932,-0.001649024
4.204572098,-0.001666449
4.205158265,-0.001681398
4.205744431,-0.001691958
4.206330598,-0.001696948
4.206916764,-0.001695949
4.207502931,-0.001689225
4.208089097,-0.001677523
4.208675264,-0.001661777
4.20926143,-0.001642783
4.209847597,-0.001620974
4.210433763,-0.001596376
4.21101993,-0.001568715
4.211606096,-0.001537611
4.212192263,-0.001502767
4.212778429,-0.001464155
4.213364596,-0.001422189
4.213950762,-0.001377896
4.214536928,-0.00133297
4.215123095,-0.001289638
4.215709261,-0.001250322
4.216295428,-0.001217215
4.216881594,-0.001191929
4.217467761,-0.001175299
4.218053927,-0.001167329
4.218640094,-0.001167205
4.21922626,-0.001173318
4.219812427,-0.001183359
4.220398593,-0.001194555
4.22098476,-0.001204059
4.221570926,-0.001209384
4.222157093,-0.001208724
4.222743259,-0.001201041
4.223329426,-0.001185962
4.223915592,-0.001163572
4.224501758,-0.001134247
4.225087925,-0.001098507
